whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,WhiskerGT1,WhiskerGT2,laser,yaw,pitch,positionX,positionY,positionZ,velocityX,velocityY,velocityZ
-0.8948899867651071,1.9736996341649773,-1.4650737670544953,-4.998961419423672,5.393412429976302,-8.22945626909608,0.0,0.0,1200.0,0.5776125192642212,-4.3448920249938965,-0.0651340410113334,-0.2576911747455597,1.2524778842926023,0.0548089407384395,-0.0024509308859705,-0.0046405978500843
-0.618393452682179,0.08312882843482772,-2.3084900081648074,-6.119107413845136,5.074512885308848,-7.105407183809156,0.0,0.0,1200.0,0.5645251274108887,-4.444945812225342,-0.0638878345489502,-0.2578975260257721,1.2522412538528442,0.0696443244814872,-0.0031008622609078,-0.005476742517203
-0.6773499629546962,-2.309717816500779,-2.5255885090811687,-6.507839664342248,3.523280459089576,-7.142208964972881,0.0,0.0,1200.0,0.558129072189331,-4.438233852386475,-0.0622989907860755,-0.2580548226833343,1.2519938945770264,0.0849790796637535,-0.0034621679224073,-0.0055982242338359
-0.6597754625418519,-2.8135366226416885,-2.3137213661250544,-5.904385464442725,2.2891180576939463,-7.015929011094664,0.0,0.0,1194.0,0.5414761304855347,-4.313700199127197,-0.060377363115549,-0.2583009600639343,1.251657009124756,0.1000237539410591,-0.004075726494193,-0.0081259878352284
-0.2839441609854733,-1.7857806360627657,-1.8087826348847766,-5.018040938020972,2.715215141141835,-8.357314555753739,0.0,0.0,1194.0,0.5253891348838806,-4.08859920501709,-0.0582039840519428,-0.2585434317588806,1.2512824535369873,0.1143201142549514,-0.0044823358766734,-0.0106824627146124
-0.2756103901954019,-1.1209485397503456,-1.716201735317504,-4.529585178838126,3.7829700908326034,-9.061969423306609,0.0,0.0,1186.0,0.5099260210990906,-3.7521274089813232,-0.0556690134108066,-0.2587532103061676,1.2507721185684204,0.1283902525901794,-0.0044441316276788,-0.0126042505726218
-0.5187358651637239,1.7725057065871543,-1.9059435397928615,-4.018290110759006,5.117359271051487,-10.035162318708922,0.0,0.0,1186.0,0.5054413080215454,-3.376928806304932,-0.0530389510095119,-0.2589962780475616,1.2502917051315308,0.1403922289609909,-0.0044875345192849,-0.0133065497502684
-0.32156046863325116,4.411051297786604,-1.3706793923841092,-4.767928960265412,8.348641271974696,-10.627610284495308,0.0,0.0,1186.0,0.4924589991569519,-2.999296188354492,-0.0501927733421325,-0.2592118680477142,1.2497804164886477,0.1510410606861114,-0.0043278425000607,-0.0157896652817726
0.1764717379885671,5.461108309900519,-0.9523040337800103,-7.558097873650271,9.000265166733023,-11.1853367231091,0.0,0.0,1182.0,0.4843822121620178,-2.6563470363616943,-0.0453313887119293,-0.2595844864845276,1.248948574066162,0.1656256020069122,-0.004152619279921,-0.0147091476246714
0.26748670844941813,4.968240242064469,-1.2266074536326077,-9.972275103991306,7.609244479753895,-11.264221382249143,0.0,0.0,1182.0,0.4799098670482635,-2.375861883163452,-0.0437931045889854,-0.2597303986549377,1.2485861778259275,0.1691494584083557,-0.004160557873547,-0.0154848312959074
0.07983617854461807,3.1690427834815487,-1.6683598630925307,-9.17852162315354,7.1450602174658835,-9.517747756003242,0.0,0.0,1182.0,0.4785836040973663,-2.1601710319519043,-0.0405164994299411,-0.2599796056747436,1.2480510473251345,0.1760786026716232,-0.0041629439219832,-0.0173841062933206
0.007830426942765947,2.5940506877157925,-1.9178603312085314,-6.976059295400603,5.317544314778415,-8.645187024855474,0.0,0.0,1175.0,0.4657615125179291,-2.005976676940918,-0.0369198359549045,-0.2602866888046264,1.2474747896194458,0.1827210485935211,-0.0043863216415047,-0.0174302589148283
0.6244863417497017,1.8018714038317722,-2.0353183405921853,-5.385789360422373,3.5058492652598265,-8.456203249921058,0.0,0.0,1175.0,0.4581483602523803,-1.915699124336243,-0.0332323275506496,-0.260501891374588,1.2469823360443115,0.1888027936220169,-0.0041901869699358,-0.014476272277534
1.4076192262135128,1.5670687156276737,-2.062195710371575,-4.21759078867623,1.878868900898428,-8.111110160482955,0.0,0.0,1175.0,0.4588686823844909,-1.745363473892212,-0.0297788493335247,-0.2607945799827575,1.2464685440063477,0.1932071149349212,-0.0043987589888274,-0.0124533763155341
1.0842919125915913,2.076772358826187,-1.4151842099011085,-5.891589138969898,1.481912715289141,-8.513545320269834,0.0,0.0,1163.0,0.4555977582931518,-1.5725408792495728,-0.0262009520083665,-0.2610750794410705,1.24609375,0.1971710473299026,-0.0046937488950788,-0.0116752469912171
0.6114998259519069,3.2083302089751538,-0.6143317270950374,-6.467287522846517,3.257148927723603,-8.864112946633428,0.0,0.0,1163.0,0.4618551731109619,-1.1998074054718018,-0.0225158724933862,-0.2613327205181122,1.2457115650177002,0.20058074593544,-0.0049395142123103,-0.0096484571695327
0.34332713312704255,4.639720184381197,-0.9335551032590899,-6.485272534357428,4.642436132291276,-8.097863134630188,0.0,0.0,1158.0,0.4654611945152282,-1.072369933128357,-0.0189256016165018,-0.2616167068481445,1.2454214096069336,0.2024193406105041,-0.005152195226401,-0.0063239098526537
-0.0877660342251623,4.863377951996984,-1.4066330416197343,-6.807507275965528,4.924219912492752,-6.879894770020136,0.0,0.0,1158.0,0.4649783968925476,-0.8314381837844849,-0.0152437519282102,-0.2618840932846069,1.2451406717300415,0.2036654949188232,-0.005377653054893,-0.0064489073120057
-0.32599752131818094,4.259018492444687,-1.6780945106671339,-5.472076355538308,4.665060458055672,-7.247639665019821,0.0,0.0,1158.0,0.4787409603595733,-0.603180468082428,-0.0117364637553691,-0.26215860247612,1.244894027709961,0.2033093422651291,-0.005335793364793,-0.0048301327042281
-0.12832966442397906,4.034275255874734,-2.1169915995932107,-5.556220146178569,4.591423779288565,-8.304842466295735,0.0,0.0,1146.0,0.4897822737693786,-0.4101238548755646,-0.0081879766657948,-0.2624942064285278,1.2446141242980957,0.202497512102127,-0.0055882888846099,-0.0031246535945683
0.06372004100275502,4.309035394670651,-2.3636333600534405,-5.632001415700796,3.87264510896263,-9.353008870848464,0.0,0.0,1146.0,0.4982913434505462,-0.2641401588916778,-0.0041038179770112,-0.2627320289611816,1.2444641590118408,0.2019127756357193,-0.005311669781804,-0.0044424314983189
-0.051924088645814104,4.105900415186184,-2.478236111609173,-4.525066021313232,1.7714487244120516,-8.897770324269755,0.0,0.0,1146.0,0.5043367743492126,-0.1717795133590698,-0.0007062695221975,-0.2630599737167358,1.2441723346710205,0.1997439712285995,-0.0056488327682018,-0.0047551514580845
-0.3803267291455442,4.621046905720671,-2.5022663442812436,-3.9828959660909824,1.1119292066005557,-8.204313753118415,0.0,0.0,1136.0,0.5197267532348633,-0.1207224130630493,0.0028241537511348,-0.263345867395401,1.2440451383590698,0.1981853246688842,-0.0058179246261715,-0.001127889030613
-0.24424452157178228,4.796399368876346,-2.1583486166186288,-3.8282331136470207,2.878500590928292,-8.844374629727964,0.0,0.0,1136.0,0.5319068431854248,-0.0847624093294143,0.0063113342039287,-0.2636928856372833,1.2438600063323977,0.1956252455711364,-0.0062052328139543,-0.0036845642607659
-0.3975604046218794,6.046512782415143,-1.5633741086358208,-3.842795573555016,4.1944766787962635,-8.732663651138925,0.0,0.0,1136.0,0.5477604269981384,-0.0579983480274677,0.0097259357571601,-0.2640726864337921,1.2436869144439695,0.1928621381521225,-0.0067296712659299,-0.0024440032429993
-0.748573644005819,7.098099127758204,-1.4096856778387368,-3.871958754495008,4.1484835447869335,-9.542709894144407,0.0,0.0,1129.0,0.5676062107086182,-0.0159114096313714,0.013022911734879,-0.2643487453460693,1.243587613105774,0.1905511170625686,-0.0067479298450052,-0.000871516065672
-0.9306811618704189,7.056934949739757,-1.5582359870898503,-3.1264915196605925,3.451979419042939,-9.005583168328924,0.0,0.0,1129.0,0.5791801810264587,0.0240748897194862,0.0161342192441225,-0.2647269070148468,1.2433686256408691,0.1875486671924591,-0.0072189993225038,-0.0034289264585822
-0.9968557061055401,7.199550347871893,-1.301419641573584,-3.2292080301903434,2.6966789206771193,-7.069170234273534,0.0,0.0,1119.0,0.5878949165344238,0.0545397847890853,0.0195888951420784,-0.2649816572666168,1.2433167695999146,0.1853090971708297,-0.0067969700321555,-0.0010254769586026
-0.9835752095940423,6.309282002840397,-1.377160904104025,-3.9120460698953012,2.892010509427754,-6.155476517363508,0.0,0.0,1119.0,0.6058546900749207,0.0831760168075561,0.0225004181265831,-0.2653010189533233,1.2431927919387815,0.1816972941160202,-0.0066819470375776,0.000341040227795
-1.5253502776409205,5.771293100197215,-1.6827530151273629,-3.2214626967514772,3.352492923413966,-4.448264743782513,0.0,0.0,1119.0,0.6289209723472595,0.0743676275014877,0.0239846408367156,-0.2655688226222992,1.2431340217590332,0.1792727559804916,-0.0070369965396821,-0.0008245323551818
-1.5329478174569993,5.463083883352679,-1.2296712938152634,-3.4577590353062737,3.389005283625032,-3.21804658835746,0.0,0.0,1111.0,0.6677166819572449,0.0073790284804999,0.027377463877201,-0.2659149765968323,1.2429884672164917,0.1758875697851181,-0.0067964564077556,-0.0030987181235104
-0.5656528151245116,4.494843842343158,-0.5618801574689815,-5.016092947621649,3.305597978073825,-4.914604687420731,0.0,0.0,1111.0,0.7008352875709534,-0.0778418853878974,0.0302812978625297,-0.2662898898124695,1.2428338527679443,0.1732913851737976,-0.0070341220125555,-0.0020684425253421
-0.14960307115519855,4.9631177017157295,0.2514682883364523,-4.137736553938764,3.078630347506462,-5.474466832735736,0.0,0.0,1111.0,0.7307055592536926,-0.1707736998796463,0.0331978164613246,-0.2665698230266571,1.2426878213882446,0.1712282001972198,-0.0067713255994021,-0.0042212731204926
-0.11155562625354404,5.231535608102302,0.5509071816619219,-2.575899928399398,1.5918573133713076,-3.5901275537804467,0.0,0.0,1103.0,0.7635433077812195,-0.252689927816391,0.0360231325030326,-0.2669346630573272,1.2424886226654053,0.1692464649677276,-0.00695206457749,-0.0041651842184364
0.5806397274429766,3.714597799322983,-0.11126785943951742,-2.9057273296144497,-0.1962958338085954,-3.5085772848184975,0.0,0.0,1103.0,0.7783312797546387,-0.2898033559322357,0.0390842817723751,-0.26732137799263,1.2423378229141235,0.1680314838886261,-0.0070954915136098,-0.0022135565523058
0.500223627325659,2.5137593321781178,-0.8181856575088595,-1.5858301435816706,-1.1952421959997404,-3.955050990750275,0.0,0.0,1103.0,0.8130466341972351,-0.3668148219585418,0.0418688170611858,-0.2676597237586975,1.24214506149292,0.1666293442249298,-0.0070148212835192,-0.0047390218824148
0.1948101333575682,2.0090174241259957,-0.9473654827455448,-0.5116003248078035,-0.3199225074262664,-4.678014930292954,0.0,0.0,1094.0,0.8469899296760559,-0.4287637174129486,0.0448233000934124,-0.2680005729198456,1.241952896118164,0.1663261204957962,-0.0069693815894424,-0.0034675477072596
0.041998808039773766,2.56135020639418,-0.9844578302784512,-0.19481121737885365,1.4486609112835014,-4.318100661401344,0.0,0.0,1094.0,0.8808692693710327,-0.4934240877628326,0.0480271130800247,-0.2682876586914062,1.2418047189712524,0.1666914224624633,-0.0065532140433788,-0.0044220685958862
-0.3095560012297899,3.1314427226027783,-0.9584689376561469,-0.30068363698531353,1.9966727206929915,-2.7393735893816036,0.0,0.0,1087.0,0.9210751056671144,-0.5587779879570007,0.0510736182332038,-0.2686821520328522,1.241568088531494,0.1665560454130172,-0.0065849879756569,-0.0055741718970239
-0.49291975867680055,5.359375171820652,-0.8893721850280792,-1.6774635569253464,3.9215171035631933,-1.6005124883516533,0.0,0.0,1087.0,0.9614291191101074,-0.6229934096336365,0.0539665929973125,-0.269017219543457,1.241351842880249,0.1666436195373535,-0.0063321688212454,-0.0045528039336204
-0.5608369863092206,6.478149113858919,-0.7909203609028191,-0.5854033385987067,6.505718692564337,-1.495189610378592,0.0,0.0,1087.0,1.0046240091323853,-0.6731768250465393,0.0570841059088707,-0.2693116664886474,1.2411524057388306,0.1678206622600555,-0.0060192681849002,-0.0057970196940004
-0.2461660476211161,4.722643091684839,-0.6725823688798495,-0.9446073695690782,7.60157546915912,-1.929459967801031,0.0,0.0,1079.0,1.044232726097107,-0.7265745997428894,0.0599791668355464,-0.2696867287158966,1.2408602237701416,0.1681094318628311,-0.006061712745577,-0.007786123547703
-0.27975451614996094,2.765653928914812,-0.5408769682021947,-2.6883248899055046,8.064239728547387,-2.396509110357135,0.0,0.0,1079.0,1.0893324613571167,-0.7655797600746155,0.063015691936016,-0.2700375914573669,1.2406022548675537,0.1691017150878906,-0.0059776762500405,-0.0080705313012003
-0.24562528792588162,-0.14311048141139482,-0.4002912730722376,-2.237565345199195,7.705392832398843,-2.9097150472027273,0.0,0.0,1079.0,1.1339105367660522,-0.7933460474014282,0.0665902197360992,-0.2703870832920074,1.240298628807068,0.1712171882390976,-0.0057365377433598,-0.0087630879133939
0.1406972587758078,-0.6403839150002185,-0.5573757256557952,-2.148966837699751,7.668438958104657,-3.201814397297526,0.0,0.0,1068.0,1.1791818141937256,-0.8201856017112732,0.0697222426533699,-0.2707344591617584,1.2400288581848145,0.1725768148899078,-0.0054805506952106,-0.0088902218267321
0.15781963830458876,-0.1923197563297897,-0.004955206445114491,-0.44562169272906127,7.077106665558556,-3.342042950263008,0.0,0.0,1068.0,1.2275108098983765,-0.8344307541847229,0.0729659125208854,-0.2710162103176117,1.2397866249084473,0.1743582934141159,-0.005066730082035,-0.007502500899136
-0.08016707949623736,0.5500697023472362,0.4224032892716517,0.005415164776531034,6.107660704470385,-3.8567101512607027,0.0,0.0,1068.0,1.2724422216415403,-0.8430145382881165,0.0762074366211891,-0.2713964283466339,1.2395062446594238,0.175968512892723,-0.0051008681766688,-0.0095665734261274
0.11717229810976515,2.1856152657982713,-0.15198969299245324,-2.0690991810580948,5.656157262258725,-4.231782709866132,0.0,0.0,1060.0,1.3070076704025269,-0.8458659052848816,0.0795191079378128,-0.2716827988624573,1.2392542362213137,0.1777661740779876,-0.0047842324711382,-0.0091593358665704
0.6144315790394212,3.3841118112370445,-0.49530226800660787,-2.7291690313515677,4.568137797063518,-4.51058768731394,0.0,0.0,1060.0,1.344819188117981,-0.8353383541107178,0.0828272476792335,-0.2720853388309479,1.2389222383499146,0.1793602555990219,-0.0049242032691836,-0.0092765102162957
0.7065013242185108,3.2239765949819517,-0.3738870111055858,-3.3009231195283992,3.542710045791873,-4.2443319385777185,0.0,0.0,1051.0,1.382696270942688,-0.8140798807144165,0.0866112932562828,-0.2724305391311645,1.2386813163757324,0.1815241277217865,-0.0043254327028989,-0.0078932642936706
0.5186867825189778,2.8266286752608476,-0.24067874381400933,-5.086627026616865,3.44542479075574,-2.983953959436002,0.0,0.0,1051.0,1.419137716293335,-0.7930912971496582,0.0884149596095085,-0.2726885676383972,1.2385003566741943,0.1820325702428817,-0.0043982602655887,-0.0077307955361902
0.44568345421235633,2.859902877426654,-0.40560002973279957,-6.327565989915703,3.936496160200889,-3.1627741432550036,0.0,0.0,1051.0,1.4643030166625977,-0.7667270302772522,0.0922415032982826,-0.2730552554130554,1.238273859024048,0.1839596629142761,-0.0039954762905836,-0.0056777750141918
0.7573110428809038,2.3698740642190415,-1.0800989498851745,-6.800991613561653,3.4968573089591004,-5.283199003613028,0.0,0.0,1043.0,1.4820880889892578,-0.7626453042030334,0.0959345921874046,-0.2733743190765381,1.2380092144012451,0.1857004761695861,-0.0036573510151356,-0.0079662976786494
1.0255454530758894,3.0561378610719743,-2.101890981709264,-5.472799099031863,2.3596325418798467,-8.022183376190945,0.0,0.0,1043.0,1.5130943059921265,-0.7366394996643066,0.0993504226207733,-0.2737280130386352,1.2377976179122925,0.186750516295433,-0.0034948540851473,-0.0056746136397123
1.2635490273283096,2.6596838188067196,-2.135521694304023,-3.6004904147945074,3.520516487096308,-9.03735417958639,0.0,0.0,1043.0,1.5482152700424194,-0.6963518261909485,0.1031382158398628,-0.2740268409252167,1.237537145614624,0.1884578168392181,-0.0030465477611869,-0.0075609879568219
1.1744588421668665,2.215274607701867,-1.4929829108482233,-2.635202915546535,5.306500531728014,-8.560176804673228,0.0,0.0,1033.0,1.575933814048767,-0.6546415686607361,0.1065370142459869,-0.2744546830654144,1.2372705936431885,0.1888600885868072,-0.0032426377292722,-0.0068705361336469
0.5582878525939217,3.273533359924322,-1.3068929330254013,-1.7027936159240626,4.63491643775846,-7.539059595826494,0.0,0.0,1033.0,1.599889874458313,-0.6262061595916748,0.1101029440760612,-0.2747747898101806,1.2370468378067017,0.1899058818817138,-0.0030918719712644,-0.0066296481527388
-0.11134001131018842,4.074854470314345,-1.433481428258443,-3.052225185168,3.894279749947936,-7.393760892908887,0.0,0.0,1033.0,1.6298030614852903,-0.6061958074569702,0.1138887628912925,-0.2750994563102722,1.236810326576233,0.1909684389829635,-0.002774286083877,-0.0077701900154352
-0.20926734684822784,4.220129976314114,-1.1618904586061707,-4.196144123880612,3.8825840801361418,-9.034702652555083,0.0,0.0,1023.0,1.6589559316635132,-0.5697672367095947,0.1179613322019577,-0.2754075527191162,1.2365211248397827,0.1923660784959793,-0.0025456079747527,-0.008653562515974
-0.21930108477318988,3.451182532491508,-0.6184123463483152,-4.703708318063073,3.979841149495202,-8.756236967464595,0.0,0.0,1023.0,1.6878595352172852,-0.5447191596031189,0.1215434297919273,-0.2756663262844085,1.236280918121338,0.1929272711277008,-0.0022302153520286,-0.0072900610975921
-0.47264006729178487,3.0019676712933574,-0.8077938604250284,-4.088979085076134,4.151447656105502,-6.375575482574602,0.0,0.0,1011.0,1.713230848312378,-0.5077294707298279,0.1250641644001007,-0.2760443985462188,1.2359611988067627,0.1930235773324966,-0.0024956837296485,-0.0097635304555296
-0.28501294020718493,2.2937888446302024,-1.1922874940373682,-3.5908633644753345,4.4846008081096675,-5.948821215454331,0.0,0.0,1011.0,1.7350459098815918,-0.4875838160514831,0.1286943703889846,-0.2763862013816833,1.235759973526001,0.1935386657714843,-0.0024799688253551,-0.0059799533337354
-0.09951701829707908,1.0582828165787839,-1.0976422536663444,-3.074852759631237,4.152919606831832,-6.381162722023419,0.0,0.0,1011.0,1.7614126205444336,-0.4740187227725982,0.1323202550411224,-0.2766753733158111,1.235533595085144,0.1939314901828766,-0.0023541569244116,-0.0074652805924415
0.08414650050483163,0.29467533983856165,-0.6753603265772106,-2.4514196741477874,4.203398844164139,-5.989203100103411,0.0,0.0,1002.0,1.7903069257736206,-0.4529449939727783,0.1358863264322281,-0.2770252525806427,1.2353060245513916,0.1939961016178131,-0.0023934869095683,-0.0068884105421602
-0.039743855878818846,-1.3275278719731274,-0.6416199762466781,-4.010742975919842,4.902597421996186,-5.907425702030619,0.0,0.0,1002.0,1.821782112121582,-0.4521044492721557,0.137649193406105,-0.2772946953773498,1.2351770401000977,0.1938511580228805,-0.0028367165941745,-0.0067478511482477
-0.3713459774226569,-2.7160427528818856,-1.4831805453233868,-4.01834015783886,4.541731140438627,-6.575884479917526,0.0,0.0,1002.0,1.8499215841293333,-0.4523877799510956,0.143129676580429,-0.2776499092578888,1.234907627105713,0.1944953799247741,-0.0023180257994681,-0.0075810519047081
0.06845863131799385,-2.16796811981333,-1.7006744136319711,-3.1616023160484814,3.0689483565086073,-6.882927844554219,0.0,0.0,991.0,1.8814115524291992,-0.4462974071502685,0.1469264179468155,-0.2780523896217346,1.2346299886703491,0.1946760565042495,-0.0025144561659544,-0.0061553125269711
0.4257817016065367,-1.239675535081187,-1.1872795699474492,-3.481710192974944,0.6237175243100965,-4.738884101574758,0.0,0.0,991.0,1.9182047843933103,-0.4422393441200256,0.148799255490303,-0.2783836722373962,1.234501600265503,0.1941777318716049,-0.0030608414672315,-0.0056831426918506
0.7259498818723416,-1.1102941443956853,-1.0901668358663301,-4.705059072196107,1.2805099891841405,-3.376966313271027,0.0,0.0,991.0,1.949466347694397,-0.4358051717281341,0.15240179002285,-0.2787317931652069,1.2342463731765747,0.1942675709724426,-0.0032553041819483,-0.0086679095402359
0.680477405293793,-0.7086883076234134,-0.9721413364410173,-4.3826942658041315,3.1109920790903383,-4.361366771204678,0.0,0.0,984.0,1.9851226806640625,-0.4250997900962829,0.1579117178916931,-0.2791487276554107,1.233960747718811,0.1948783993721008,-0.0028395513072609,-0.0066388081759214
0.7045383543101166,-0.23512628050033152,-0.8400453982114541,-2.904712922856576,4.193903421279263,-4.9729295743292905,0.0,0.0,984.0,2.02254319190979,-0.4394452571868896,0.1598228067159652,-0.2794305682182312,1.2338407039642334,0.1945824027061462,-0.0031155478209257,-0.0064269741997122
1.0820552588112475,-0.1795830316891835,-1.0045185487462458,-2.405535322629338,4.933375896406308,-5.017298466520362,0.0,0.0,974.0,2.0610525608062744,-0.4445107579231262,0.1638218462467193,-0.279840350151062,1.233553767204285,0.1947833001613617,-0.003234690753743,-0.0091600436717271
1.0912536594686555,0.40770727665797535,-1.3715729554446883,-2.6782181119181603,4.444571010362085,-3.0081601787418952,0.0,0.0,974.0,2.099233388900757,-0.4363851547241211,0.1672924160957336,-0.2803017795085907,1.2332862615585327,0.1942751258611679,-0.0037259683012962,-0.0060482928529381
1.1518917943271818,0.6532567394047668,-1.5705636766166209,-3.3797719915663182,2.884448432415273,-1.6556854823636593,0.0,0.0,974.0,2.125765562057495,-0.4322857558727264,0.1708775907754898,-0.2806417942047119,1.233108401298523,0.1942599415779113,-0.0037029441446065,-0.0067895269021391
0.9416731382112724,-0.1533771182366328,-1.6541634855769396,-2.40947412624367,1.0903779751877307,-1.2363286614521845,0.0,0.0,966.0,2.1661124229431152,-0.4091284573078155,0.1747803390026092,-0.2810032069683075,1.23294997215271,0.1948474645614624,-0.0036057019606232,-0.0053408052772283
0.24309547745448973,0.9011414605350005,-1.0467847590241137,0.48731142392453997,0.6423685636792815,-1.7695898352267936,0.0,0.0,966.0,2.186830520629883,-0.3869799673557281,0.1784659624099731,-0.281430572271347,1.2327206134796145,0.1943198144435882,-0.0036124209873378,-0.0048078130930662
-0.4822792852574957,1.101465612612639,-0.2737923150504756,-0.10969649488347066,2.6631585043936123,-4.135334502011568,0.0,0.0,966.0,2.2293272018432617,-0.3540854752063751,0.181921124458313,-0.2819166183471679,1.2324756383895874,0.1934943348169326,-0.0040724570862948,-0.0057505671866238
-0.6176003915671592,-0.21441394022712823,-0.6102974242351997,-3.098426560832781,3.489835921867124,-4.984392344580542,0.0,0.0,955.0,2.2613558769226074,-0.3521339893341064,0.1854753792285919,-0.282269537448883,1.2322851419448853,0.1931652426719665,-0.0039330166764557,-0.0043801632709801
-0.3489327834161386,0.9568633607405929,-0.7899221003481465,-3.6960532896237206,3.3892760800084547,-5.275116544558885,0.0,0.0,955.0,2.3111331462860107,-0.3272610306739807,0.1888815611600875,-0.282760888338089,1.2320502996444702,0.1921173334121704,-0.0043700374662876,-0.0056206728331744
-0.10785987199852813,3.009626326568064,-0.25245448934179554,-4.617880930346805,3.4291945313447236,-5.577989282655958,0.0,0.0,955.0,2.3531694412231445,-0.3338419497013092,0.1924784034490585,-0.283115804195404,1.2318490743637085,0.1920305639505386,-0.0040596118196845,-0.0050724237225949
0.41977595816842384,3.9121353693042895,0.16517251892112894,-5.954574409407338,3.9524942959470266,-5.242163380917701,0.0,0.0,946.0,2.392036199569702,-0.3446030616760254,0.196173146367073,-0.2836319506168365,1.2315696477890017,0.1915889382362365,-0.0043299458920955,-0.0061537837609648
0.8364845334035462,4.957176250316073,0.19403223213761578,-6.884081462072698,5.4691385211414625,-6.362338967390935,0.0,0.0,946.0,2.4318416118621826,-0.3524940311908722,0.1995819956064224,-0.2841417491436004,1.231291651725769,0.1907673180103302,-0.004640051163733,-0.006903720088303
0.56706375868201,6.5639252751475095,0.26276809052544015,-5.571712091151552,4.891734245265012,-7.146646405391331,0.0,0.0,937.0,2.468226909637451,-0.3808376789093017,0.2030283659696579,-0.2846347093582153,1.2310175895690918,0.1902159303426742,-0.0048369886353611,-0.0066974880173802
-0.1712643358243781,5.494925502563183,0.055186168262476215,-3.7124972507270937,4.215017431127884,-7.386238853197908,0.0,0.0,937.0,2.504021167755127,-0.4020757675170898,0.2068026214838028,-0.2850320339202881,1.2307381629943848,0.1904819458723068,-0.0045420532114803,-0.0082270223647356
-0.9254676362953211,4.710465290964722,-0.646963670777575,-3.444284235217387,3.0868368666696986,-6.463157249335916,0.0,0.0,937.0,2.544861316680908,-0.4162615835666656,0.2101598978042602,-0.2855567634105682,1.2304234504699707,0.1897262036800384,-0.004873021505773,-0.0055533801205456
-1.0771519919300985,5.7703425525307175,-0.7732266823290562,-3.8704305852043044,3.973651078843327,-4.665017611572422,0.0,0.0,927.0,2.582370519638061,-0.4384460151195526,0.2137187272310257,-0.2859901189804077,1.2301958799362185,0.1899807453155517,-0.0048374040052294,-0.0077054384164512
